PTGDS,DGKK,KIAA0319L,KIR2DL3,PPP4C,LILRB1,MBOAT7,LRRC25,KIR2DL1,TNFAIP2,LSP1,ABHD2,RHOG,APOBR,IFITM3,ADGRG3,SH2B2,HLA-C,PLOD1,MGRN1,PLIN3,IKBKG,RAB3D,LOC102724984,TRAFD1,ZYX,TPD52L2,SLC15A3,ILK,C15orf39,TNFSF14,SH2D3C,NACC2,TLE3,AGTRAP,FCGRT,PLEKHG3,GPX3,KIR3DL1,PILRA,TYROBP,MGAT1,RPS6KA1,LILRA2,PTPN6,KIR3DL3,CXCL16,PLAUR,EFHD2,MAST3,SPI1,GNB2,P2RX1,RNF19B,TFE3,OS9,NCF1,UPF1,IFITM2,KDM6B,ZBED1,SIRPB1,CTSD,DGKH,FES,PREX1,MIR6837,S100A11,LOC100130872,SIRPD,FAM102A,AMPD2,MMP9,LAT2,CUEDC1,LTB4R,IQSEC1,CA4,CTDSP1,NINJ1,IL17RA,MYD88,SLC44A2,TFEB,GBAP1,MYO1F,FGR,OSCAR,CMIP,BCL2,JARID2,GRN,PSTPIP1,BRMS1,CHST15,CST7,SLC11A1,GRK6,SLX1B-SULT1A4,ATG13,Disease
6.235666666666667,4.219,7.4825,4.639,8.735,7.3525,8.65,7.862,6.03,8.0045,9.845,7.030666666666668,10.979,8.061,12.099,7.4915,7.18,12.64075,6.709,8.186,8.18,7.4765,6.839,8.398,6.12625,8.9125,8.639,6.928,9.408,6.599333333333333,7.397499999999999,6.566666666666666,6.2305,7.62075,7.906,8.988,5.885,4.577,5.395,8.5085,11.371,8.499,8.734,8.239,10.577,4.774,7.271,7.565333333333334,8.9765,7.684,7.877,9.625,7.749,7.725,5.58275,8.584,10.273,6.621,12.425,7.640000000000001,6.243,6.266333333333333,6.16,3.5144,7.167,9.015,7.532,11.516,6.22,5.819,6.050000000000001,7.992,10.581,7.5915,5.8825,6.541666666666667,8.541,6.643,8.593,9.227,8.653,11.347,7.961,7.1985,6.2545,10.307,8.905,6.657,6.3503333333333325,5.395,6.447333333333333,8.641666666666666,8.179,7.244,7.741,9.356,6.458666666666667,8.238249999999999,7.622,6.902,IPD
6.429666666666667,4.229,6.5235,5.023,8.436,7.025,8.7265,7.904,5.67,8.226500000000001,9.468,6.861666666666667,10.381,7.948,12.155,7.2905,7.573,12.74575,7.296,7.391,8.347,7.4915,6.6075,8.589,6.48025,8.591999999999999,8.417,6.536,8.862,6.360666666666667,7.1595,6.385000000000001,6.114,7.753,7.298999999999999,8.613,5.704,4.5225,5.698,8.311,11.183,7.534,8.22,7.85025,10.047,5.684,7.795,7.594,8.8315,7.532,8.098,9.356,7.102,7.829000000000001,5.834,7.984999999999999,9.998,6.633,12.484,7.3782,5.2375,6.160333333333334,5.53,3.5112,6.639,8.8865,7.393,11.182,6.1335,5.168,5.773,7.996,9.032,7.734,5.574,6.497,8.4315,6.1605,8.227,8.954,7.991250000000001,11.029,8.0475,7.0735,6.0745000000000005,9.845,8.347,5.988,6.265333333333333,5.0745000000000005,6.434666666666666,8.116999999999999,7.223,7.339,7.496,9.265,6.091,7.98175,7.05,6.678999999999999,IPD
6.7556666666666665,4.41,7.4025,4.604,9.056,7.7895,8.5735,7.98,6.054,7.932,9.838,7.050999999999999,10.906,8.258,12.394,7.5615,7.811,12.81875,6.781,8.021,8.508,7.584,6.9,8.571,6.251,8.892,8.613,7.308,9.642,6.82,7.0595,7.096666666666667,5.952,8.05975,7.944666666666666,8.945,5.9,4.148,4.806,8.526,11.512,8.224,8.946,8.22675,10.785,5.808,7.547,7.611,9.1465,8.095,8.118,9.798,7.144,7.707,5.941,8.6485,10.272,6.9005,12.7485,8.0398,6.153499999999999,6.046333333333333,6.24,3.4304,7.502,8.796,7.828,11.493,6.854,5.547,6.1115,8.368,9.663,8.0715,5.4055,6.320666666666667,8.639,6.098,8.961,9.113,8.54825,11.205,8.343,7.616,6.4135,10.471,8.821,6.446,6.573666666666667,5.14725,6.586666666666667,8.783666666666667,8.445,7.157,7.3635,9.75,6.317166666666666,8.20875,7.676666666666667,6.845666666666666,IPD
7.112666666666667,4.72,6.9955,5.398,8.179,6.991,8.5525,7.941,6.308,7.792499999999999,9.303,6.733833333333333,10.35,7.322,11.962,7.457,7.307,12.32575,6.826,7.77,8.076,7.944000000000001,6.634,8.28,6.008,8.7945,7.92,6.496,9.106,6.339,6.57,6.108999999999999,5.842499999999999,7.4195,6.873,8.416,6.000500000000001,4.845,5.122,7.9205,10.67,8.068,8.329,7.659499999999999,9.749,5.196,7.721,7.295999999999999,8.534500000000001,7.297,7.772,9.181,7.153,7.7125,5.5185,7.931,9.592,6.3865,12.0775,6.7488,5.4905,6.2700000000000005,6.081,3.6192,6.536,8.893,6.705,11.08,6.9475,5.642,6.1955,7.84,9.342,7.538499999999999,6.102,6.390666666666667,8.214500000000001,6.0305,8.376,9.088,7.803750000000001,10.993,7.951,6.984999999999999,6.1045,9.857,8.301,5.352,6.758666666666667,5.440250000000001,6.397666666666666,8.327,7.448,7.035,7.4375,9.384,6.103833333333333,8.00625,7.1706666666666665,6.738,IPD
6.605666666666667,4.1,7.352,4.638,8.709,7.366,8.522,8.004,6.018,7.2805,9.9,6.4446666666666665,10.937,8.148,12.575,7.830999999999999,7.188,12.9535,6.909,8.179,8.274,7.46,6.8505,8.757,6.3875,9.134,8.72,6.583,9.297,6.436666666666667,6.8385,6.912333333333334,6.026,7.91225,7.824333333333333,9.086,5.543,4.009,5.082,8.5965,11.656,8.469,9.013,8.5535,10.732,5.231,7.4,7.599999999999999,9.44,7.24,8.401,10.075,7.146,7.977499999999999,5.7675,8.492,10.027,6.771,12.9465,7.1118,5.5865,5.781666666666666,6.041,3.6974,6.876,9.368,7.782,11.592,6.632,5.16,6.4985,8.304,9.378,7.672499999999999,5.3525,6.793666666666667,8.6325,6.319,9.112,9.522,8.316749999999999,11.739,8.5465,6.918,6.27,10.317,9.386,6.418,6.2123333333333335,5.268,6.482666666666667,8.974,8.53,6.844,7.961,10.418,6.197333333333333,8.467749999999999,7.699666666666666,6.835,CONTROL
6.5120000000000005,3.919,7.2325,5.231,8.634,7.329000000000001,8.23,7.769,6.398,7.3065,9.972,6.631,10.629,7.954,12.301,8.0785,7.299,12.63175,6.745,8.212,8.104,7.6725,7.032500000000001,8.099,6.115,8.566500000000001,8.375,6.635,9.202,6.1933333333333325,6.798,6.004333333333332,5.9670000000000005,7.757,7.586666666666666,8.765,5.9982500000000005,4.4755,6.105,8.7465,11.365,8.055,8.984,8.563,10.198,5.607,8.141,7.825666666666667,8.891,7.751,8.219,9.546,6.596,7.906000000000001,5.74875,8.3715,10.073,6.625500000000001,12.512,7.0508,6.119,6.087,5.866,3.308,6.713,8.937999999999999,7.392,11.59,6.666,5.397,5.8395,8.144,9.326,7.756,5.9885,6.7956666666666665,8.376,6.5600000000000005,8.526,9.24,8.05325,11.232,8.2905,6.971,6.404,10.259,9.155,6.127,6.151,5.43525,6.342333333333333,8.505666666666668,8.038,6.891,8.013,9.477,6.275666666666667,8.36375,7.636666666666667,6.830333333333333,IPD
5.938333333333333,3.738,7.492,5.249,8.838,7.242,8.395999999999999,7.913,6.267,7.4645,9.737,6.783333333333332,10.901,7.747,12.387,8.370000000000001,7.364,12.799,7.055,8.007,7.983,7.71,6.962,8.668,6.2155000000000005,8.724499999999999,8.653,6.91,9.19,6.445333333333333,6.935499999999999,6.755333333333334,6.3335,8.120000000000001,7.653,8.96,5.8705,4.679,5.904,8.736,11.586,7.998,8.834,8.114,10.199,6.179,7.798,7.559666666666668,9.195,7.302,8.427,9.961,7.117,8.265,6.0515,8.4575,9.945,6.731,12.6105,7.0684,5.9545,6.085333333333334,5.845,3.419,6.978,9.0385,7.745,11.623,6.212,5.552,6.1945,8.395,9.118,7.8725,5.324,6.516333333333333,8.382000000000001,5.747999999999999,8.816,9.199,8.262,11.487,8.498999999999999,7.4245,6.4405,10.235,9.326,6.222,6.239,5.306,6.678666666666667,8.496333333333332,8.101,6.945,7.5925,9.603,6.207,8.5275,7.444999999999999,6.8183333333333325,CONTROL
7.337,4.567,7.193,5.002,8.331,7.2465,7.9445,7.501,6.557,6.9025,9.118,6.233666666666667,10.273,7.944,11.964,7.23,7.191,12.58725,6.757,8.152,8.201,7.62,6.5115,8.736,5.97425,8.366499999999998,7.735,6.608,9.177,6.1706666666666665,6.301,6.464333333333333,5.7785,7.19475,7.108333333333334,8.614,5.831,4.6585,5.594,8.377,10.909,8.285,8.602,8.097999999999999,10.289,4.672,7.591,7.129333333333334,8.504000000000001,7.696,7.319,9.46,7.714,6.9945,5.690250000000001,8.4485,9.434,6.3740000000000006,12.109,6.613,5.652,5.582999999999999,5.958,3.4756,6.581,8.5725,7.562,10.952,6.554,4.651,6.179,7.852,8.031,7.6605,5.835,5.959666666666667,8.4055,5.672499999999999,8.578,8.831,7.86275,11.028,8.3875,7.047,6.266,9.846,8.841,5.675,6.041666666666667,5.391,6.268666666666667,8.479333333333335,7.61,6.789,7.271,9.033,6.0325,8.56475,7.077333333333333,6.898333333333333,CONTROL
5.779,3.53,7.2485,5.3,8.199,6.7575,8.3845,7.606,6.082,7.542,9.405,6.836666666666666,10.206,7.828,12.09,7.4625,6.703,12.5765,6.883,7.669,7.812,7.319,6.9045000000000005,8.304,6.1325,8.323,7.76,6.471,8.847,6.045999999999999,6.4830000000000005,6.243333333333333,5.9435,7.888249999999999,7.361666666666667,8.849,5.7745,4.0295000000000005,6.199,8.427,10.894,7.936,8.39,7.68475,10.02,5.832,7.815,7.550999999999999,8.662500000000001,7.347,7.765,9.198,6.911,8.2515,5.729,8.3525,9.648,6.869,12.183,6.75,5.8735,5.866666666666667,6.294,3.4799999999999995,7.215,9.006,7.013,10.987,6.709,5.041,6.3205,8.254,8.615,7.631500000000001,5.7205,6.640666666666667,8.447,5.7285,8.085,8.395,8.20825,10.99,8.2255,6.799,6.0415,10.018,9.017,5.908,5.997333333333334,5.5655,6.5263333333333335,8.51,7.547,6.704,7.9495,8.843,6.024166666666667,8.1105,7.203,6.787,CONTROL
6.782666666666667,4.25,6.736000000000001,5.102,8.275,6.802,8.0715,7.131,6.386,7.414,8.967,6.085500000000001,9.822,7.26,11.165,6.5495,6.339,11.7855,6.736,7.524,7.173,7.7485,6.4055,8.045,5.719250000000001,7.8315,8.166,5.811,8.621,5.8886666666666665,6.563,5.785,5.198,6.34625,6.906666666666666,8.03,5.5615000000000006,3.938,5.667,7.263,10.409,8.026,8.146,7.22875,9.789,5.599,6.627,6.617666666666668,7.952,7.219,7.3,8.696,7.308,6.858,5.4325,8.038,9.449,6.137499999999999,11.515,7.116200000000001,5.2305,5.256666666666667,5.467,3.7398,6.327,8.137,6.491,10.495,6.9005,5.465,5.511,6.911,8.43,7.0585,5.518,5.689666666666667,7.9575,5.3955,8.268,8.08,7.431,10.159,7.718500000000001,6.8705,5.5975,9.723,7.899,5.129,5.752,5.807,5.9206666666666665,7.8936666666666655,7.026,6.982,7.1065,8.085,6.056166666666667,8.097999999999999,7.735333333333333,6.981333333333333,CONTROL
6.71,4.464,6.7635000000000005,5.612,8.498,6.823,8.301,7.3,6.591,7.4285,9.329,6.1525,10.127,7.122,12.13,6.9335,6.851,12.28875,6.12,7.711,7.418,7.6245,6.464499999999999,7.834,5.954,8.406,8.108,5.944,8.787,6.053,6.242,6.054333333333333,5.118,6.894,7.219666666666666,8.404,5.93525,3.8385,5.477,8.1355,11.059,7.977,8.328,7.67375,10.2,5.44,6.801,6.988,8.5045,7.491,7.488,8.829,7.092,7.114,5.5675,8.0205,10.27,6.132,12.3045,7.200200000000001,5.439,5.753333333333333,5.75,3.5902000000000003,6.496,8.521,6.902,10.891,6.717499999999999,5.33,5.7145,7.666,8.569,7.592499999999999,5.8635,6.224666666666667,7.765499999999999,6.1685,7.965,8.388,8.212,10.705,7.9795,6.962,5.6825,10.155,7.983,5.293,5.899333333333334,5.248,6.174333333333333,8.077333333333334,7.285,7.176,7.013,8.714,6.3615,8.031749999999999,7.164333333333334,6.850666666666666,CONTROL
6.858,3.771,6.9815000000000005,5.36,8.915,7.1985,8.29,7.792,7.134,7.621,9.639,7.192,10.436,7.506,12.386,8.282,7.57,12.71125,6.465,7.962,7.945,7.362999999999999,6.688,8.19,5.69475,8.433,8.637,6.318,8.763,6.041,6.3885000000000005,6.483999999999999,5.357,7.70575,7.265000000000001,8.736,5.7335,4.5120000000000005,6.071,8.557,11.388,7.974,8.551,7.964,10.431,5.84,7.05,7.114666666666667,8.553,7.768,7.744,9.254,7.363,7.579499999999999,5.51075,8.304,10.004,6.558999999999999,12.635,8.1738,5.8580000000000005,5.655333333333334,5.745,4.005599999999999,6.225,8.9895,7.615,11.317,6.727,5.892,5.82,8.045,8.942,7.7405,5.416,6.103999999999999,8.422,6.026,8.651,8.728,8.2115,11.071,8.2625,7.167999999999999,6.092,10.388,8.737,6.054,6.09,5.3945,6.324666666666666,8.520000000000001,7.657,7.075,7.381500000000001,9.959,6.066333333333334,8.22725,7.515666666666667,7.0263333333333335,IPD
7.644333333333333,4.802,7.7405,4.525,8.599,7.6525,8.8295,8.839,6.063,8.088999999999999,10.474,6.62,11.164,7.647,12.245,7.7435,7.469,12.745,7.429,8.532,8.246,7.829499999999999,6.524,8.754,6.175,10.4185,8.949,7.114,9.093,7.020666666666667,6.7725,7.465,6.999,7.30325,8.248,9.835,6.13375,4.7875,5.336,8.6325,11.773,8.631,9.397,8.34,10.77,4.871,6.819,7.441333333333333,9.714,7.879,9.949,10.081,8.54,8.962,5.62425,8.9435,10.658,6.1205,12.4515,7.7018,6.1345,6.157,6.734,3.5596000000000005,7.726,9.504,7.901,11.847,7.695499999999999,5.857,5.474,8.755,8.928,7.605499999999999,5.9135,6.844333333333334,8.367,6.2615,9.612,9.835,8.75525,11.397,8.615,7.461,6.631,10.901,10.179,7.361,6.742999999999999,5.168,6.645333333333333,9.202666666666666,8.387,7.599,7.359,10.173,6.210999999999999,8.350999999999999,7.946666666666666,7.171,IPD
7.745333333333334,4.688,7.535,5.165,8.68,7.7835,9.1495,8.995,6.295,8.338999999999999,10.992,7.102666666666667,11.512,8.149,12.54,8.735,8.033,12.817,7.549,8.679,8.786,8.262,7.2915,9.066,6.487500000000001,10.256,8.691,7.498,9.172,7.350333333333334,7.0095,7.318666666666666,6.4795,8.12225,7.9253333333333345,9.571,6.26125,4.832,5.68,8.8,11.568,8.677,9.107,8.36575,10.622,5.543,7.92,7.969,9.474,8.352,10.22,10.171,8.776,9.4195,5.96075,8.981,10.386,6.456,12.5865,8.3018,6.24,6.976333333333334,6.808,3.2108000000000003,7.445,9.409,8.04,11.856,7.043,6.085,5.716,8.695,10.091,7.574,6.049,6.526666666666667,8.804,6.9195,9.283,9.757,9.0185,11.643,9.05,8.0185,6.759,11.121,9.71,6.921,7.436666666666667,5.14675,6.800666666666667,9.264333333333331,8.124,7.37,7.839499999999999,9.942,6.351833333333334,8.4915,7.731000000000001,7.484666666666667,CONTROL
6.238,4.413,7.9875,4.7,9.502,8.114,9.185,9.322,5.781,9.081,10.921,7.951999999999999,11.63,8.532,13.215,9.1565,8.665,12.98225,7.692,8.663,9.169,7.933,7.306,9.117,6.34275,11.009,9.284,7.97,9.767,7.501333333333334,7.416,8.027333333333333,7.1255,8.29025,8.578333333333333,10.019,6.3892500000000005,5.3805,4.728,9.503,12.105,8.976,9.552,9.0825,11.399,4.706,7.787,7.838,9.8075,8.228,9.974,10.146,8.369,9.196,6.02675,9.373,11.195,7.1370000000000005,13.0045,8.8262,7.253499999999999,6.8276666666666666,6.829,3.498,8.165,9.498,8.649,12.271,6.771,6.137,6.171,8.911,9.816,7.8725,6.252,6.914000000000001,8.7425,6.736000000000001,9.845,10.095,9.126,11.562,9.041,8.178,7.1575,11.143,10.118,8.016,7.204666666666667,5.14025,6.865333333333333,9.889666666666669,8.737,7.984,7.4365,9.886,6.448166666666666,8.70775,8.322333333333335,7.559333333333334,IPD
8.028,4.803,7.859500000000001,5.937,9.181,8.1025,9.5135,9.561,6.991,8.273,11.289,7.8535,11.901,8.972,12.804,9.701,8.585,13.0015,7.833,9.118,9.481,8.318999999999999,7.6,9.083,6.57375,11.545,9.397,7.756,10.15,7.870999999999999,7.532,8.085333333333333,6.863,8.66075,8.544666666666666,10.239,6.399,4.7425,6.969,9.387,12.157,9.04,9.687,9.42375,11.643,6.185,8.069,7.750333333333334,9.848,8.953,10.362,10.542,7.993,9.6145,6.171250000000001,9.663,11.193,6.9725,13.1575,9.0282,6.714,7.259333333333333,6.962,3.258,7.964,9.895,8.731,12.677,6.947,6.221,5.916,8.943,10.605,7.910499999999999,5.9265,7.124,9.324,7.2895,9.718,10.293,9.49675,11.788,9.5375,8.253499999999999,7.218,11.68,10.472,7.753,7.184333333333334,5.04525,6.929333333333333,9.923333333333334,8.462,7.953,8.0795,11.459,6.418833333333333,9.00325,8.256666666666666,7.794,IPD
5.945,4.026,6.9695,4.099,8.21,6.5135000000000005,8.123,7.652,5.763,7.412999999999999,9.217,7.044333333333333,10.509,7.383,12.062,7.139,6.648,12.4045,6.925,7.924,7.904,7.3045,6.803,7.866,5.664,8.8925,8.545,6.418,9.08,6.821333333333333,7.114000000000001,6.864999999999999,6.2355,7.5755,7.245666666666666,8.284,5.88225,3.936,4.923,8.1705,10.843,7.909,8.493,7.58625,9.963,4.556,7.491,6.863666666666667,8.121,7.637,7.631,8.651,6.553,7.412,5.28475,8.306999999999999,9.79,6.102,12.33,7.4586,6.114,6.014666666666667,5.278,3.7216,6.087,8.6815,7.064,10.958,6.3735,5.331,5.9495000000000005,7.836,8.719,7.484,5.2135,5.808666666666667,8.445,5.6905,8.929,8.253,8.40475,10.907,8.0145,7.076499999999999,6.2775,10.241,8.824,6.192,6.164666666666666,5.66225,6.773666666666666,8.292333333333334,7.511,7.015,7.135,8.915,5.466,7.84275,7.359999999999999,6.685,CONTROL
6.891666666666667,4.578,7.32,4.981,8.279,7.5295,8.3475,8.269,6.764,7.982,10.168,6.6610000000000005,10.639,7.855,11.991,8.5735,7.791,12.80275,7.405,8.302,8.568,7.7805,6.463,8.68,5.779,9.446,8.44,6.715,8.868,6.691666666666666,6.803,6.641333333333333,5.868,7.4905,7.616333333333333,9.153,6.3645,5.193,5.574,8.6445,11.293,8.118,8.693,8.21775,10.488,5.635,7.572,7.213333333333334,8.316500000000001,8.267,8.47,9.13,7.236,7.5365,5.828749999999999,8.456,10.368,6.624,12.167,8.0574,5.779,6.456666666666666,6.691,3.5394000000000005,7.533,8.953,7.549,11.538,6.9635,5.429,6.004,8.272,9.886,7.6495,5.545,6.313333333333333,8.1865,6.499499999999999,9.133,9.334,8.376750000000001,10.85,8.578,7.72,6.3635,10.736,8.919,6.501,6.727333333333333,4.931,6.647333333333333,8.931,8.13,7.637,7.2665,9.664,6.136666666666667,8.17775,7.742999999999999,7.141333333333333,CONTROL
6.631,4.149,7.1295,4.295,8.423,6.9005,8.0895,7.462,6.112,7.483,9.495,6.791666666666667,10.614,7.056,11.974,7.2405,7.128,12.4705,6.754,8.182,7.929,7.494,6.628,8.051,5.9275,8.744,8.343,6.483,8.905,6.3933333333333335,6.7055,7.269333333333333,5.686,7.12625,7.11,8.616,5.72975,3.878,5.083,8.398499999999999,11.22,7.811,8.531,7.473,10.177,4.904,7.432,7.049333333333333,8.205,7.951,7.746,8.615,8.219,7.1555,5.54425,8.331,10.053,6.484999999999999,12.1875,7.3422,5.6655,6.085999999999999,5.58,3.6934,6.756,8.731,6.979,11.117,6.3725000000000005,5.442,6.2365,7.743,9.215,7.6495,5.3765,6.017666666666667,8.4195,5.5920000000000005,9.101,8.803,8.370750000000001,11.111,8.129,6.849,6.5175,10.379,8.488,6.312,6.1113333333333335,5.26225,6.490333333333333,8.468666666666666,7.964,7.417,7.1885,9.637,5.8145,7.896749999999999,8.146333333333333,7.053,CONTROL
6.841,4.645,6.9775,4.819,8.053,6.5745000000000005,8.2325,7.459,6.189,7.577,9.489,7.127833333333332,10.061,7.307,11.687,7.207000000000001,7.175,12.808,6.827,7.776,7.704,7.580500000000001,6.647,7.813,5.7525,8.2995,8.105,5.928,8.647,6.245666666666668,6.793,6.557,5.7835,7.31125,6.781333333333333,8.378,6.0965,3.835,5.802,8.5595,10.834,7.518,8.174,7.6185,9.551,5.613,7.207,7.233,8.072,7.773,6.895,8.683,6.982,7.433,5.317,8.022,9.697,6.125,12.0415,7.199599999999999,5.8165,6.147666666666667,5.442,3.7544,5.924,8.877500000000001,6.675,10.961,6.9190000000000005,5.35,5.606,7.902,9.245,7.622,5.3255,5.882000000000001,8.392,5.122,8.3,8.776,8.37125,11.141,8.022499999999999,6.846500000000001,6.154999999999999,10.222,8.99,6.15,6.209666666666667,5.277,6.814333333333333,8.567666666666666,7.533,6.78,7.4605,9.856,5.894166666666667,7.48975,7.333666666666666,6.699666666666666,CONTROL
6.754666666666666,3.522,7.4855,5.735,8.533,7.5215,8.5115,8.302,7.092,8.4165,9.916,8.057333333333334,11.357,8.312,12.327,8.535499999999999,7.153,13.08525,7.504,8.56,8.239,7.792999999999999,7.1235,8.53,6.23475,10.2665,8.697,6.891,9.69,7.345,6.9865,7.315,5.995,8.2205,7.911666666666666,9.241,6.24175,4.3465,6.834,8.999,11.248,8.246,9.049,8.57125,10.855,6.368,7.625,7.618666666666667,8.948,8.455,8.666,9.91,7.812,8.536000000000001,5.904249999999999,8.864,10.484,6.883,12.696000000000002,8.347800000000001,6.112,6.280333333333334,6.368,3.4788,7.32,9.5015,7.781,11.82,7.263999999999999,5.494,5.8535,8.712,10.28,7.402,5.696,6.857,8.8295,6.4865,9.403,9.576,9.187,11.485,8.7265,7.702,7.033,11.062,9.85,6.767,6.822,5.325,6.787999999999999,9.595,8.353,7.424,7.2505,10.328,6.223,8.3185,8.069,7.348,CONTROL
6.709333333333333,4.354,7.27,4.699,8.686,7.301500000000001,8.6555,8.403,6.221,8.061499999999999,9.878,6.8775,10.859,7.815,12.153,7.971,7.419,12.83825,7.202,8.328,8.141,7.757,6.797499999999999,8.276,6.1217500000000005,9.2975,8.499,6.832,9.445,6.464333333333333,6.7165,7.0263333333333335,5.883,7.3235,7.664000000000001,9.343,6.102,5.3725000000000005,5.456,8.9565,11.33,8.293,8.586,8.47125,10.339,5.574,7.876,7.533666666666666,8.565,7.817,8.696,9.49,7.948,7.9915,5.87925,8.586500000000001,10.172,6.7855,12.2725,7.566199999999999,5.6075,6.271999999999999,6.008,3.4112,7.084,9.0175,7.503,11.48,6.759,5.485,5.817,8.179,9.319,7.542499999999999,5.5855,6.449000000000001,8.216000000000001,5.699999999999999,8.854,8.97,8.671,11.075,8.493500000000001,7.458499999999999,6.516,10.655,9.062,6.13,6.184666666666666,5.462,6.375,8.890666666666666,8.2,7.383,7.2515,8.97,6.337,8.3215,7.665999999999999,7.019000000000001,CONTROL
7.146333333333334,4.399,6.8580000000000005,5.074,8.263,7.236499999999999,8.625499999999999,8.488,6.657,8.151,9.808,6.878,10.772,7.925,12.426,8.072,7.709,12.823,7.02,7.902,7.778,7.92,6.832000000000001,8.419,6.01625,9.318,8.146,6.95,9.237,6.884,7.198500000000001,6.971333333333334,5.1835,7.4145,7.544666666666667,8.875,6.251,4.68,5.784,8.7835,10.892,8.074,8.457,8.13775,10.401,5.771,7.746,7.334666666666667,8.418,7.552,8.5,9.355,7.574,7.842499999999999,5.71875,8.602,10.044,6.4675,12.552,7.7276,5.7115,6.381,6.022,3.5814,6.531,8.815000000000001,7.579,11.234,7.080500000000001,5.797,6.249499999999999,8.085,8.339,7.5455,5.617,5.967,8.121,6.002,8.957,9.11,8.4435,10.934,8.356,7.278,6.5505,10.518,8.924,5.882,6.337,5.76375,6.619666666666667,8.758333333333333,7.802,7.456,6.972,9.264,6.119,8.35475,7.619333333333333,7.174,CONTROL
7.035666666666667,4.411,7.308999999999999,5.989,8.461,7.35,8.766,8.537,7.095,7.8035,9.845,6.895500000000001,10.965,7.854,12.332,8.2995,7.248,12.75125,7.465,8.363,8.259,7.8165,7.0445,8.348,6.051,9.1515,8.304,7.08,9.314,6.808666666666667,6.637499999999999,6.958666666666667,5.8870000000000005,7.44975,7.630333333333333,9.254,6.20225,4.707,5.989,8.9315,11.141,8.023,8.623,7.97725,10.243,6.448,7.587,7.390333333333333,8.52,7.81,8.448,9.449,8.033,7.987999999999999,5.745,8.501000000000001,10.163,6.6125,12.306,7.6384,6.327500000000001,6.3260000000000005,6.461,3.4022,6.802,8.836500000000001,7.502,11.486,7.2645,5.46,5.9985,8.285,9.518,7.656,6.0280000000000005,6.4863333333333335,8.203,6.1305,9.028,9.083,8.4165,10.978,8.544,7.6035,6.6785,10.561,9.149,6.085,6.446666666666666,5.448,6.701666666666667,9.168,8.29,7.533,7.287000000000001,9.553,6.3503333333333325,8.28975,8.014333333333333,6.984999999999999,CONTROL
6.158666666666666,4.182,7.0485,5.014,8.593,7.08,8.5725,8.385,6.394,7.948499999999999,9.823,6.297833333333333,10.741,7.623,11.743,7.693,7.321,12.699,7.095,8.242,7.977,7.766500000000001,6.929,8.367,5.8740000000000006,9.1465,8.269,6.828,9.437,6.455666666666667,6.5395,6.9623333333333335,5.7105,7.280749999999999,7.885666666666666,9.093,5.8335,4.4190000000000005,5.27,8.674,11.037,8.277,8.412,8.2695,10.196,5.158,7.444,7.0873333333333335,8.3415,7.603,8.254,9.258,7.259,7.7745,5.822,8.4195,10.084,6.515,11.968,7.2812,6.101,5.771333333333334,6.508,3.438,6.775,8.8225,7.685,11.174,6.4185,5.187,6.089,7.841,9.28,7.4815,5.748,6.07,8.402999999999999,5.31,9.101,9.049,8.427999999999999,10.856,8.4235,7.291,6.464499999999999,10.353,9.242,5.915,5.896333333333334,5.338,6.338333333333334,9.031666666666666,7.927,7.512,6.881,8.751,6.331499999999999,8.39775,8.258666666666667,7.078,CONTROL
5.940666666666666,3.731,6.945,4.458,8.692,7.1305,8.297,8.498,6.418,7.538,9.865,6.582666666666667,10.62,7.633,12.29,7.775,7.214,12.9405,6.901,7.982,8.441,7.5115,7.077,8.325,6.0965,8.828,8.848,6.873,9.052,6.3053333333333335,6.41,6.643999999999999,6.0145,7.417,7.649,9.401,5.73475,4.0455000000000005,5.088,8.867,11.69,8.025,8.681,8.60625,10.313,5.331,7.644,7.198666666666667,8.913499999999999,7.401,8.552,9.649,7.577,8.1445,5.72075,8.3175,10.166,6.531,12.5555,7.0224,5.805,6.3693333333333335,5.99,3.591,7.098,9.032,7.739,11.89,6.0285,5.744,5.803,7.943,8.775,7.6495,5.6015,6.508666666666667,7.8665,6.114,8.855,9.296,8.583,11.286,8.0835,7.0725,6.183999999999999,10.295,8.937,6.496,5.968666666666667,5.616,6.092333333333333,8.954666666666666,8.137,7.298,7.224499999999999,8.74,5.957333333333334,8.23325,8.113333333333335,7.027,CONTROL
6.364333333333334,4.493,7.63,5.599,9.308,7.413,9.09,9.377,7.057,8.42,10.591,8.105666666666666,11.29,8.932,12.605,8.720500000000001,7.771,13.254,7.118,9.012,8.629,7.868,7.599,8.568,6.307,9.415,9.086,7.223,9.499,7.069,6.8195,7.400666666666666,6.1505,8.122250000000001,8.205666666666668,9.726,6.09,5.121,6.511,9.736,11.925,8.368,9.103,9.33875,10.867,6.062,8.107,8.002,8.77,8.57,8.962,10.011,7.865,8.77,6.287,8.9215,10.843,7.1255,12.7585,8.1342,6.753,6.541333333333334,6.685,3.5562,7.282,9.8,8.093,11.982,6.628500000000001,5.913,5.7045,8.962,10.191,7.796,5.5845,7.040666666666667,8.6795,6.3405000000000005,9.417,9.721,9.31225,11.552,8.9495,7.379,6.800000000000001,11.289,9.828,6.846,6.427,5.154,6.811,10.043666666666669,8.595,7.325,7.5885,9.652,6.441666666666666,8.440249999999999,8.235333333333335,7.376333333333332,CONTROL
