Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2022	PI3K Cascade R-HSA-109704	1/44	5.332543e-01	9.841677e-01	0	0	1.333741e+00	8.385991e-01	KL
Reactome_2022	Aspirin ADME R-HSA-9749641	1/44	5.332543e-01	9.841677e-01	0	0	1.333741e+00	8.385991e-01	UGT2B11
Reactome_2022	Sphingolipid De Novo Biosynthesis R-HSA-1660661	1/44	5.332543e-01	9.841677e-01	0	0	1.333741e+00	8.385991e-01	SGPP1
Reactome_2022	TP53 Regulates Transcription Of Cell Death Genes R-HSA-5633008	1/44	5.332543e-01	9.841677e-01	0	0	1.333741e+00	8.385991e-01	PMAIP1
Reactome_2022	Interleukin-12 Signaling R-HSA-9020591	1/44	5.332543e-01	9.841677e-01	0	0	1.333741e+00	8.385991e-01	IFNG
Reactome_2022	PI3K/AKT Signaling In Cancer R-HSA-2219528	2/105	5.400648e-01	9.841677e-01	0	0	1.113458e+00	6.859639e-01	KL;RICTOR
Reactome_2022	Bile Acid And Bile Salt Metabolism R-HSA-194068	1/45	5.412766e-01	9.841677e-01	0	0	1.303363e+00	8.000364e-01	SYCP2
Reactome_2022	TAK1-dependent IKK And NF-kappa-B Activation R-HSA-445989	1/45	5.412766e-01	9.841677e-01	0	0	1.303363e+00	8.000364e-01	S100B
Reactome_2022	Heme Signaling R-HSA-9707616	1/45	5.412766e-01	9.841677e-01	0	0	1.303363e+00	8.000364e-01	BRIP1
Reactome_2022	Interleukin-10 Signaling R-HSA-6783783	1/45	5.412766e-01	9.841677e-01	0	0	1.303363e+00	8.000364e-01	PTGS2
Reactome_2022	Post-translational Protein Phosphorylation R-HSA-8957275	2/106	5.451892e-01	9.841677e-01	0	0	1.102696e+00	6.689200e-01	ADAM10;KTN1
Reactome_2022	Resolution Of Sister Chromatid Cohesion R-HSA-2500257	2/106	5.451892e-01	9.841677e-01	0	0	1.102696e+00	6.689200e-01	SGO2;ZWILCH
Reactome_2022	NR1H2 And NR1H3-mediated Signaling R-HSA-9024446	1/46	5.491614e-01	9.841677e-01	0	0	1.274334e+00	7.637884e-01	PLIN1
Reactome_2022	O-linked Glycosylation R-HSA-5173105	2/107	5.502736e-01	9.841677e-01	0	0	1.092138e+00	6.523773e-01	ADAMTS1;B4GALT6
Reactome_2022	Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807	2/107	5.502736e-01	9.841677e-01	0	0	1.092138e+00	6.523773e-01	VCAM1;PTGS2
Reactome_2022	Neutrophil Degranulation R-HSA-6798695	8/468	5.536040e-01	9.841677e-01	0	0	9.965996e-01	5.892951e-01	CHIT1;ATP8B4;ROCK1;CEACAM6;AGL;SLCO4C1;ADAM10;CEP290
Reactome_2022	Gene Silencing By RNA R-HSA-211000	2/108	5.553180e-01	9.841677e-01	0	0	1.081779e+00	6.363181e-01	TSNAX;TDRD6
Reactome_2022	PKMTs Methylate Histone Lysines R-HSA-3214841	1/47	5.569111e-01	9.841677e-01	0	0	1.246568e+00	7.296778e-01	SUZ12
Reactome_2022	Cyclin D Associated Events In G1 R-HSA-69231	1/47	5.569111e-01	9.841677e-01	0	0	1.246568e+00	7.296778e-01	E2F3
Reactome_2022	SARS-CoV-2 Modulates Host Translation Machinery R-HSA-9754678	1/47	5.569111e-01	9.841677e-01	0	0	1.246568e+00	7.296778e-01	GEMIN2
Reactome_2022	IRS-mediated Signaling R-HSA-112399	1/47	5.569111e-01	9.841677e-01	0	0	1.246568e+00	7.296778e-01	KL
Reactome_2022	Metabolism Of Fat-Soluble Vitamins R-HSA-6806667	1/47	5.569111e-01	9.841677e-01	0	0	1.246568e+00	7.296778e-01	LPL
Reactome_2022	Inositol Phosphate Metabolism R-HSA-1483249	1/48	5.645280e-01	9.841677e-01	0	0	1.219983e+00	6.975438e-01	IPMK
Reactome_2022	Mitotic Spindle Checkpoint R-HSA-69618	2/110	5.652864e-01	9.841677e-01	0	0	1.061638e+00	6.055825e-01	SGO2;ZWILCH
Reactome_2022	Signaling By EGFR R-HSA-177929	1/49	5.720143e-01	9.841677e-01	0	0	1.194505e+00	6.672404e-01	ADAM10
Reactome_2022	EPH-ephrin Mediated Repulsion Of Cells R-HSA-3928665	1/49	5.720143e-01	9.841677e-01	0	0	1.194505e+00	6.672404e-01	ADAM10
Reactome_2022	Signaling By FGFR1 R-HSA-5654736	1/49	5.720143e-01	9.841677e-01	0	0	1.194505e+00	6.672404e-01	KL
Reactome_2022	Signaling By NOTCH3 R-HSA-9012852	1/49	5.720143e-01	9.841677e-01	0	0	1.194505e+00	6.672404e-01	ADAM10
Reactome_2022	TP53 Regulates Transcription Of Cell Cycle Genes R-HSA-6791312	1/49	5.720143e-01	9.841677e-01	0	0	1.194505e+00	6.672404e-01	PLAGL1
Reactome_2022	Fatty Acid Metabolism R-HSA-8978868	3/173	5.722016e-01	9.841677e-01	0	0	1.011436e+00	5.646482e-01	SYCP2;CYP1B1;PTGS2
Reactome_2022	Golgi-to-ER Retrograde Transport R-HSA-8856688	2/112	5.750934e-01	9.841677e-01	0	0	1.042229e+00	5.765848e-01	KIF20B;KIF27
Reactome_2022	Mitotic Prophase R-HSA-68875	2/112	5.750934e-01	9.841677e-01	0	0	1.042229e+00	5.765848e-01	NEK7;LEMD3
Reactome_2022	Ion Homeostasis R-HSA-5578775	1/50	5.793722e-01	9.841677e-01	0	0	1.170068e+00	6.386350e-01	ASPH
Reactome_2022	Ion Channel Transport R-HSA-983712	3/175	5.800061e-01	9.841677e-01	0	0	9.995725e-01	5.444838e-01	ATP8B4;ASPH;ANO5
Reactome_2022	Complex I Biogenesis R-HSA-6799198	1/51	5.866040e-01	9.841677e-01	0	0	1.146608e+00	6.116068e-01	NDUFA5
Reactome_2022	Diseases Of DNA Repair R-HSA-9675135	1/51	5.866040e-01	9.841677e-01	0	0	1.146608e+00	6.116068e-01	BRIP1
Reactome_2022	IRS-related Events Triggered By IGF1R R-HSA-2428928	1/51	5.866040e-01	9.841677e-01	0	0	1.146608e+00	6.116068e-01	KL
Reactome_2022	Nonhomologous End-Joining (NHEJ) R-HSA-5693571	1/51	5.866040e-01	9.841677e-01	0	0	1.146608e+00	6.116068e-01	LIG4
Reactome_2022	Apoptotic Execution Phase R-HSA-75153	1/52	5.937119e-01	9.841677e-01	0	0	1.124068e+00	5.860455e-01	ROCK1
Reactome_2022	RHOD GTPase Cycle R-HSA-9013405	1/52	5.937119e-01	9.841677e-01	0	0	1.124068e+00	5.860455e-01	LEMD3
Reactome_2022	Signaling By Non-Receptor Tyrosine Kinases R-HSA-9006927	1/52	5.937119e-01	9.841677e-01	0	0	1.124068e+00	5.860455e-01	GPNMB
Reactome_2022	Signaling By PDGF R-HSA-186797	1/52	5.937119e-01	9.841677e-01	0	0	1.124068e+00	5.860455e-01	PDGFC
Reactome_2022	IGF1R Signaling Cascade R-HSA-2428924	1/52	5.937119e-01	9.841677e-01	0	0	1.124068e+00	5.860455e-01	KL
Reactome_2022	Metabolism Of Non-Coding RNA R-HSA-194441	1/52	5.937119e-01	9.841677e-01	0	0	1.124068e+00	5.860455e-01	GEMIN2
Reactome_2022	Epigenetic Regulation Of Gene Expression R-HSA-212165	2/116	5.942211e-01	9.841677e-01	0	0	1.005454e+00	5.233423e-01	SUZ12;DEK
Reactome_2022	Signaling By Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R) R-HSA-2404192	1/53	6.006979e-01	9.841677e-01	0	0	1.102395e+00	5.618504e-01	KL
Reactome_2022	Insulin Receptor Signaling Cascade R-HSA-74751	1/53	6.006979e-01	9.841677e-01	0	0	1.102395e+00	5.618504e-01	KL
Reactome_2022	Ion Transport By P-type ATPases R-HSA-936837	1/53	6.006979e-01	9.841677e-01	0	0	1.102395e+00	5.618504e-01	ATP8B4
Reactome_2022	Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314	3/182	6.066065e-01	9.841677e-01	0	0	9.601380e-01	4.799490e-01	GABRR2;RASGRF1;HTR3A
Reactome_2022	Interleukin-12 Family Signaling R-HSA-447115	1/54	6.075641e-01	9.841677e-01	0	0	1.081540e+00	5.389290e-01	IFNG
Reactome_2022	RHO GTPases Activate Formins R-HSA-5663220	2/119	6.081407e-01	9.841677e-01	0	0	9.795223e-01	4.871645e-01	SGO2;ZWILCH
Reactome_2022	Signaling By TGFB Family Members R-HSA-9006936	2/119	6.081407e-01	9.841677e-01	0	0	9.795223e-01	4.871645e-01	INHBB;SMAD6
Reactome_2022	Transmission Across Chemical Synapses R-HSA-112315	4/246	6.114097e-01	9.841677e-01	0	0	9.466345e-01	4.657329e-01	GABRR2;CACNB4;RASGRF1;HTR3A
Reactome_2022	Regulation Of Cholesterol Biosynthesis By SREBP (SREBF) R-HSA-1655829	1/55	6.143125e-01	9.841677e-01	0	0	1.061458e+00	5.171968e-01	CYP51A1
Reactome_2022	Intrinsic Pathway For Apoptosis R-HSA-109606	1/55	6.143125e-01	9.841677e-01	0	0	1.061458e+00	5.171968e-01	PMAIP1
Reactome_2022	Signaling By Receptor Tyrosine Kinases R-HSA-9006934	8/496	6.193567e-01	9.841677e-01	0	0	9.380475e-01	4.493940e-01	KL;EGR2;ROCK1;PDGFC;ADAM10;RICTOR;SOCS6;S100B
Reactome_2022	Chemokine Receptors Bind Chemokines R-HSA-380108	1/56	6.209453e-01	9.841677e-01	0	0	1.042105e+00	4.965760e-01	CXCL5
Reactome_2022	Deadenylation-dependent mRNA Decay R-HSA-429914	1/56	6.209453e-01	9.841677e-01	0	0	1.042105e+00	4.965760e-01	DCP2
Reactome_2022	Metabolism Of Vitamins And Cofactors R-HSA-196854	3/186	6.212971e-01	9.841677e-01	0	0	9.389585e-01	4.468934e-01	LPL;PTGS2;SLC19A2
Reactome_2022	Metabolism Of Water-Soluble Vitamins And Cofactors R-HSA-196849	2/122	6.216950e-01	9.841677e-01	0	0	9.548876e-01	4.538634e-01	PTGS2;SLC19A2
Reactome_2022	G Alpha (I) Signaling Events R-HSA-418594	5/312	6.223735e-01	9.841677e-01	0	0	9.323863e-01	4.421515e-01	RGS18;TAS2R40;LPAR1;ADORA1;CXCL5
Reactome_2022	Regulation Of IGF Transport And Uptake By IGFBPs R-HSA-381426	2/123	6.261322e-01	9.841677e-01	0	0	9.469475e-01	4.433549e-01	ADAM10;KTN1
Reactome_2022	Cytoprotection By HMOX1 R-HSA-9707564	1/57	6.274643e-01	9.841677e-01	0	0	1.023444e+00	4.769950e-01	BRIP1
Reactome_2022	SUMOylation Of Chromatin Organization Proteins R-HSA-4551638	1/57	6.274643e-01	9.841677e-01	0	0	1.023444e+00	4.769950e-01	SUZ12
Reactome_2022	Signaling By ERBB4 R-HSA-1236394	1/57	6.274643e-01	9.841677e-01	0	0	1.023444e+00	4.769950e-01	S100B
Reactome_2022	tRNA Processing In Nucleus R-HSA-6784531	1/57	6.274643e-01	9.841677e-01	0	0	1.023444e+00	4.769950e-01	COLEC12
Reactome_2022	NCAM Signaling For Neurite Out-Growth R-HSA-375165	1/57	6.274643e-01	9.841677e-01	0	0	1.023444e+00	4.769950e-01	CACNB4
Reactome_2022	Neurexins And Neuroligins R-HSA-6794361	1/57	6.274643e-01	9.841677e-01	0	0	1.023444e+00	4.769950e-01	HOMER1
Reactome_2022	Class I MHC Mediated Antigen Processing And Presentation R-HSA-983169	6/378	6.323701e-01	9.841677e-01	0	0	9.229922e-01	4.229893e-01	TRIM9;HECW2;LTN1;TRIM36;FBXL3;KBTBD8
Reactome_2022	Constitutive Signaling By NOTCH1 HD+PEST Domain Mutants R-HSA-2894862	1/58	6.338715e-01	9.841677e-01	0	0	1.005438e+00	4.583880e-01	ADAM10
Reactome_2022	mRNA 3-End Processing R-HSA-72187	1/58	6.338715e-01	9.841677e-01	0	0	1.005438e+00	4.583880e-01	COLEC12
Reactome_2022	Platelet Degranulation R-HSA-114608	2/125	6.348855e-01	9.841677e-01	0	0	9.314546e-01	4.231697e-01	TMX3;APOOL
Reactome_2022	M Phase R-HSA-68886	6/380	6.374271e-01	9.841677e-01	0	0	9.179612e-01	4.133721e-01	SGO2;ZWILCH;NEK7;NCAPG;LEMD3;CEP290
Reactome_2022	O-linked Glycosylation Of Mucins R-HSA-913709	1/59	6.401689e-01	9.841677e-01	0	0	9.880520e-01	4.406942e-01	B4GALT6
Reactome_2022	B-WICH Complex Positively Regulates rRNA Expression R-HSA-5250924	1/59	6.401689e-01	9.841677e-01	0	0	9.880520e-01	4.406942e-01	DEK
Reactome_2022	GABA Receptor Activation R-HSA-977443	1/59	6.401689e-01	9.841677e-01	0	0	9.880520e-01	4.406942e-01	GABRR2
Reactome_2022	Transcriptional Regulation Of Granulopoiesis R-HSA-9616222	1/59	6.401689e-01	9.841677e-01	0	0	9.880520e-01	4.406942e-01	DEK
Reactome_2022	Meiotic Synapsis R-HSA-1221632	1/60	6.463582e-01	9.894799e-01	0	0	9.712558e-01	4.238574e-01	SYCP2
Reactome_2022	Post NMDA Receptor Activation Events R-HSA-438064	1/61	6.524414e-01	9.894799e-01	0	0	9.550195e-01	4.078257e-01	RASGRF1
Reactome_2022	Regulation Of PTEN Gene Transcription R-HSA-8943724	1/61	6.524414e-01	9.894799e-01	0	0	9.550195e-01	4.078257e-01	SUZ12
Reactome_2022	Nuclear Events (Kinase And Transcription Factor Activation) R-HSA-198725	1/61	6.524414e-01	9.894799e-01	0	0	9.550195e-01	4.078257e-01	EGR2
Reactome_2022	Response To Elevated Platelet Cytosolic Ca2+ R-HSA-76005	2/130	6.560668e-01	9.894799e-01	0	0	8.948405e-01	3.771688e-01	TMX3;APOOL
Reactome_2022	Pre-NOTCH Transcription And Translation R-HSA-1912408	1/62	6.584203e-01	9.894799e-01	0	0	9.393155e-01	3.925511e-01	E2F3
Reactome_2022	Asymmetric Localization Of PCP Proteins R-HSA-4608870	1/62	6.584203e-01	9.894799e-01	0	0	9.393155e-01	3.925511e-01	FZD7
Reactome_2022	RAB Geranylgeranylation R-HSA-8873719	1/62	6.584203e-01	9.894799e-01	0	0	9.393155e-01	3.925511e-01	CHML
Reactome_2022	Peroxisomal Protein Import R-HSA-9033241	1/63	6.642965e-01	9.921658e-01	0	0	9.241181e-01	3.779889e-01	SYCP2
Reactome_2022	Synthesis Of Substrates In N-glycan Biosythesis R-HSA-446219	1/63	6.642965e-01	9.921658e-01	0	0	9.241181e-01	3.779889e-01	FPGT
Reactome_2022	Semaphorin Interactions R-HSA-373755	1/64	6.700720e-01	9.921658e-01	0	0	9.094031e-01	3.640978e-01	ROCK1
Reactome_2022	Signal Transduction R-HSA-162582	40/2465	6.713411e-01	9.921658e-01	0	0	9.380831e-01	3.738054e-01	RGS18;TAS2R40;ROCK1;ZWILCH;CHRM5;RASGRF1;LPAR1;TWF1;CXXC4;CXCL5;SYDE2;GPNMB;PDGFC;PDK4;GNRHR;ADORA1;NHS;RICTOR;E2F3;SOCS6;ECT2;SUZ12;KL;EGR2;NDUFA5;FZD7;PTCH1;ARHGEF17;ADAM10;INHBB;KCTD3;LEMD3;SMAD6;S100B;KTN1;MOB1B;SGO2;ALDH1A2;SPOPL;PLIN1
Reactome_2022	Cell Surface Interactions At Vascular Wall R-HSA-202733	2/134	6.722973e-01	9.921658e-01	0	0	8.675464e-01	3.444633e-01	THBD;CEACAM6
Reactome_2022	Signaling By Hedgehog R-HSA-5358351	2/135	6.762568e-01	9.921658e-01	0	0	8.609794e-01	3.368000e-01	PTCH1;SPOPL
Reactome_2022	RHO GTPase Effectors R-HSA-195258	4/269	6.804958e-01	9.921658e-01	0	0	8.634497e-01	3.323708e-01	SGO2;ROCK1;ZWILCH;KTN1
Reactome_2022	RNA Polymerase II Transcription Termination R-HSA-73856	1/67	6.868108e-01	9.921658e-01	0	0	8.679337e-01	3.260796e-01	COLEC12
Reactome_2022	HDR Thru Homologous Recombination (HRR) R-HSA-5685942	1/67	6.868108e-01	9.921658e-01	0	0	8.679337e-01	3.260796e-01	BRIP1
Reactome_2022	Death Receptor Signaling R-HSA-73887	2/139	6.917074e-01	9.921658e-01	0	0	8.356701e-01	3.080216e-01	ARHGEF17;ECT2
Reactome_2022	Costimulation By CD28 Family R-HSA-388841	1/68	6.922000e-01	9.921658e-01	0	0	8.549358e-01	3.145141e-01	RICTOR
Reactome_2022	Circadian Clock R-HSA-400253	1/69	6.974967e-01	9.921658e-01	0	0	8.423203e-01	3.034521e-01	FBXL3
Reactome_2022	Diseases Associated With O-glycosylation Of Proteins R-HSA-3906995	1/69	6.974967e-01	9.921658e-01	0	0	8.423203e-01	3.034521e-01	ADAMTS1
Reactome_2022	Loss Of Nlp From Mitotic Centrosomes R-HSA-380259	1/69	6.974967e-01	9.921658e-01	0	0	8.423203e-01	3.034521e-01	CEP290
Reactome_2022	Diseases Of Programmed Cell Death R-HSA-9645723	1/71	7.078191e-01	9.921658e-01	0	0	8.181704e-01	2.827324e-01	SUZ12
Reactome_2022	AURKA Activation By TPX2 R-HSA-8854518	1/72	7.128479e-01	9.921658e-01	0	0	8.066057e-01	2.730257e-01	CEP290
Reactome_2022	Interferon Alpha/Beta Signaling R-HSA-909733	1/72	7.128479e-01	9.921658e-01	0	0	8.066057e-01	2.730257e-01	IFI27
Reactome_2022	Nervous System Development R-HSA-9675108	8/545	7.208059e-01	9.921658e-01	0	0	8.502738e-01	2.783672e-01	SHTN1;EGR2;ALCAM;CACNB4;ROCK1;SCN9A;CYP51A1;ADAM10
Reactome_2022	Activation Of NMDA Receptors And Postsynaptic Events R-HSA-442755	1/74	7.226479e-01	9.921658e-01	0	0	7.844268e-01	2.548079e-01	RASGRF1
Reactome_2022	Positive Epigenetic Regulation Of rRNA Expression R-HSA-5250913	1/74	7.226479e-01	9.921658e-01	0	0	7.844268e-01	2.548079e-01	DEK
Reactome_2022	Signaling By NOTCH1 R-HSA-1980143	1/74	7.226479e-01	9.921658e-01	0	0	7.844268e-01	2.548079e-01	ADAM10
Reactome_2022	ISG15 Antiviral Mechanism R-HSA-1169408	1/75	7.274221e-01	9.921658e-01	0	0	7.737869e-01	2.462564e-01	PPM1B
Reactome_2022	Nuclear Envelope (NE) Reassembly R-HSA-2995410	1/75	7.274221e-01	9.921658e-01	0	0	7.737869e-01	2.462564e-01	LEMD3
Reactome_2022	Transcriptional Regulation By TP53 R-HSA-3700989	5/354	7.290959e-01	9.921658e-01	0	0	8.183991e-01	2.585732e-01	BRIP1;RRM2B;PLAGL1;PMAIP1;RICTOR
Reactome_2022	Biosynthesis Of N-glycan Precursor (Dolichol LLO) And Transfer To Protein R-HSA-446193	1/77	7.367261e-01	9.921658e-01	0	0	7.533472e-01	2.301770e-01	FPGT
Reactome_2022	Signaling By Insulin Receptor R-HSA-74752	1/77	7.367261e-01	9.921658e-01	0	0	7.533472e-01	2.301770e-01	KL
Reactome_2022	G2/M DNA Damage Checkpoint R-HSA-69473	1/77	7.367261e-01	9.921658e-01	0	0	7.533472e-01	2.301770e-01	BRIP1
Reactome_2022	Metabolism Of Steroids R-HSA-8957322	2/153	7.410525e-01	9.921658e-01	0	0	7.576470e-01	2.270545e-01	SYCP2;CYP51A1
Reactome_2022	Pre-NOTCH Expression And Processing R-HSA-1912422	1/78	7.412587e-01	9.921658e-01	0	0	7.435255e-01	2.226157e-01	E2F3
Reactome_2022	Constitutive Signaling By Aberrant PI3K In Cancer R-HSA-2219530	1/78	7.412587e-01	9.921658e-01	0	0	7.435255e-01	2.226157e-01	KL
Reactome_2022	Nuclear Events Mediated By NFE2L2 R-HSA-9759194	1/78	7.412587e-01	9.921658e-01	0	0	7.435255e-01	2.226157e-01	BRIP1
Reactome_2022	Amyloid Fiber Formation R-HSA-977225	1/79	7.457135e-01	9.921658e-01	0	0	7.339556e-01	2.153527e-01	ADAM10
Reactome_2022	Recruitment Of NuMA To Mitotic Centrosomes R-HSA-380320	1/80	7.500918e-01	9.921658e-01	0	0	7.246280e-01	2.083738e-01	CEP290
Reactome_2022	Regulation Of TP53 Activity R-HSA-5633007	2/157	7.538557e-01	9.921658e-01	0	0	7.379434e-01	2.085091e-01	BRIP1;RICTOR
Reactome_2022	Centrosome Maturation R-HSA-380287	1/81	7.543949e-01	9.921658e-01	0	0	7.155336e-01	2.016655e-01	CEP290
Reactome_2022	DDX58/IFIH1-mediated Induction Of Interferon-Alpha/Beta R-HSA-168928	1/81	7.543949e-01	9.921658e-01	0	0	7.155336e-01	2.016655e-01	S100B
Reactome_2022	Signaling By NOTCH4 R-HSA-9013694	1/81	7.543949e-01	9.921658e-01	0	0	7.155336e-01	2.016655e-01	ADAM10
Reactome_2022	TP53 Regulates Metabolic Genes R-HSA-5628897	1/81	7.543949e-01	9.921658e-01	0	0	7.155336e-01	2.016655e-01	RRM2B
Reactome_2022	Antiviral Mechanism By IFN-stimulated Genes R-HSA-1169410	1/83	7.627807e-01	9.921658e-01	0	0	6.980103e-01	1.890105e-01	PPM1B
Reactome_2022	Mitotic Anaphase R-HSA-68882	3/232	7.630038e-01	9.921658e-01	0	0	7.485744e-01	2.024836e-01	SGO2;ZWILCH;LEMD3
Reactome_2022	Mitotic Metaphase And Anaphase R-HSA-2555396	3/233	7.655400e-01	9.921658e-01	0	0	7.452813e-01	1.991196e-01	SGO2;ZWILCH;LEMD3
Reactome_2022	Cell Junction Organization R-HSA-446728	1/86	7.748272e-01	9.921658e-01	0	0	6.732714e-01	1.717618e-01	COL17A1
Reactome_2022	Signaling By FGFR R-HSA-190236	1/86	7.748272e-01	9.921658e-01	0	0	6.732714e-01	1.717618e-01	KL
Reactome_2022	Transport Of Bile Salts And Organic Acids, Metal Ions And Amine Compounds R-HSA-425366	1/86	7.748272e-01	9.921658e-01	0	0	6.732714e-01	1.717618e-01	SLC6A20
Reactome_2022	Hemostasis R-HSA-109582	8/576	7.748628e-01	9.921658e-01	0	0	8.025646e-01	2.047096e-01	THBD;TMX3;APOOL;CEACAM6;HBE1;JMJD1C;KIF20B;KIF27
Reactome_2022	Neddylation R-HSA-8951664	3/237	7.754657e-01	9.921658e-01	0	0	7.323906e-01	1.862407e-01	FBXL3;SOCS6;KBTBD8
Reactome_2022	Cellular Senescence R-HSA-2559583	2/165	7.778327e-01	9.921658e-01	0	0	7.014375e-01	1.762318e-01	SUZ12;E2F3
Reactome_2022	Regulation Of PLK1 Activity At G2/M Transition R-HSA-2565942	1/87	7.787055e-01	9.921658e-01	0	0	6.654087e-01	1.664335e-01	CEP290
Reactome_2022	DNA Repair R-HSA-73894	4/310	7.812991e-01	9.921658e-01	0	0	7.461777e-01	1.841546e-01	TIPIN;BRIP1;PPP4R2;LIG4
Reactome_2022	PCP/CE Pathway R-HSA-4086400	1/88	7.825173e-01	9.921658e-01	0	0	6.577267e-01	1.613004e-01	FZD7
Reactome_2022	Regulation Of mRNA Stability By Proteins That Bind AU-rich Elements R-HSA-450531	1/88	7.825173e-01	9.921658e-01	0	0	6.577267e-01	1.613004e-01	DCP2
Reactome_2022	Meiosis R-HSA-1500620	1/88	7.825173e-01	9.921658e-01	0	0	6.577267e-01	1.613004e-01	SYCP2
Reactome_2022	Peptide Hormone Metabolism R-HSA-2980736	1/89	7.862636e-01	9.921658e-01	0	0	6.502193e-01	1.563538e-01	INHBB
Reactome_2022	RAB GEFs Exchange GTP For GDP On RABs R-HSA-8876198	1/89	7.862636e-01	9.921658e-01	0	0	6.502193e-01	1.563538e-01	CHML
Reactome_2022	Sphingolipid Metabolism R-HSA-428157	1/89	7.862636e-01	9.921658e-01	0	0	6.502193e-01	1.563538e-01	SGPP1
Reactome_2022	Unfolded Protein Response (UPR) R-HSA-381119	1/89	7.862636e-01	9.921658e-01	0	0	6.502193e-01	1.563538e-01	DCP2
Reactome_2022	Mitochondrial Biogenesis R-HSA-1592230	1/89	7.862636e-01	9.921658e-01	0	0	6.502193e-01	1.563538e-01	APOOL
Reactome_2022	SUMO E3 Ligases SUMOylate Target Proteins R-HSA-3108232	2/168	7.862847e-01	9.921658e-01	0	0	6.886549e-01	1.655777e-01	SUZ12;SP3
Reactome_2022	Chaperonin-mediated Protein Folding R-HSA-390466	1/90	7.899455e-01	9.921658e-01	0	0	6.428806e-01	1.515857e-01	FBXL3
Reactome_2022	Regulation Of TP53 Activity Thru Phosphorylation R-HSA-6804756	1/90	7.899455e-01	9.921658e-01	0	0	6.428806e-01	1.515857e-01	BRIP1
Reactome_2022	Respiratory Electron Transport R-HSA-611105	1/90	7.899455e-01	9.921658e-01	0	0	6.428806e-01	1.515857e-01	NDUFA5
Reactome_2022	Separation Of Sister Chromatids R-HSA-2467813	2/170	7.917614e-01	9.921658e-01	0	0	6.803868e-01	1.588670e-01	SGO2;ZWILCH
Reactome_2022	Cell Cycle R-HSA-1640170	9/654	7.934123e-01	9.921658e-01	0	0	7.942626e-01	1.838021e-01	SGO2;BRIP1;SYCP2;ZWILCH;NEK7;NCAPG;E2F3;LEMD3;CEP290
Reactome_2022	Cell Cycle, Mitotic R-HSA-69278	7/523	7.963848e-01	9.921658e-01	0	0	7.728117e-01	1.759482e-01	SGO2;ZWILCH;NEK7;NCAPG;E2F3;LEMD3;CEP290
Reactome_2022	SUMOylation R-HSA-2990846	2/174	8.023451e-01	9.921658e-01	0	0	6.644275e-01	1.463179e-01	SUZ12;SP3
Reactome_2022	Drug ADME R-HSA-9748784	1/95	8.074279e-01	9.921658e-01	0	0	6.085293e-01	1.301653e-01	UGT2B11
Reactome_2022	Metabolism Of Nucleotides R-HSA-15869	1/95	8.074279e-01	9.921658e-01	0	0	6.085293e-01	1.301653e-01	RRM2B
Reactome_2022	Protein Folding R-HSA-391251	1/96	8.107463e-01	9.921658e-01	0	0	6.020930e-01	1.263192e-01	FBXL3
Reactome_2022	HCMV Early Events R-HSA-9609690	1/96	8.107463e-01	9.921658e-01	0	0	6.020930e-01	1.263192e-01	SUZ12
Reactome_2022	MyD88 Cascade Initiated On Plasma Membrane R-HSA-975871	1/96	8.107463e-01	9.921658e-01	0	0	6.020930e-01	1.263192e-01	S100B
Reactome_2022	Adaptive Immune System R-HSA-1280218	10/733	8.112306e-01	9.921658e-01	0	0	7.864296e-01	1.645234e-01	COLEC12;TRIM9;VCAM1;HECW2;LTN1;KLRF1;TRIM36;FBXL3;RICTOR;KBTBD8
Reactome_2022	Apoptosis R-HSA-109581	2/178	8.124495e-01	9.921658e-01	0	0	6.491935e-01	1.348385e-01	ROCK1;PMAIP1
Reactome_2022	Anchoring Of Basal Body To Plasma Membrane R-HSA-5620912	1/97	8.140076e-01	9.921658e-01	0	0	5.957907e-01	1.226051e-01	CEP290
Reactome_2022	Potential Therapeutics For SARS R-HSA-9679191	1/97	8.140076e-01	9.921658e-01	0	0	5.957907e-01	1.226051e-01	ROCK1
Reactome_2022	Hedgehog Off State R-HSA-5610787	1/98	8.172129e-01	9.921658e-01	0	0	5.896184e-01	1.190178e-01	PTCH1
Reactome_2022	Visual Phototransduction R-HSA-2187338	1/98	8.172129e-01	9.921658e-01	0	0	5.896184e-01	1.190178e-01	LPL
Reactome_2022	Intra-Golgi And Retrograde Golgi-to-ER Traffic R-HSA-6811442	2/181	8.197233e-01	9.921658e-01	0	0	6.382149e-01	1.268697e-01	KIF20B;KIF27
Reactome_2022	SLC Transporter Disorders R-HSA-5619102	1/99	8.203631e-01	9.921658e-01	0	0	5.835720e-01	1.155521e-01	SLC6A20
Reactome_2022	TNFR2 Non-Canonical NF-kB Pathway R-HSA-5668541	1/100	8.234591e-01	9.921658e-01	0	0	5.776478e-01	1.122031e-01	TNFRSF9
Reactome_2022	KEAP1-NFE2L2 Pathway R-HSA-9755511	1/100	8.234591e-01	9.921658e-01	0	0	5.776478e-01	1.122031e-01	BRIP1
